,SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
1603,G,P05,S05,60002,1,겨울철에 촉촉하고 건조하지 않게 사용하기 좋은 화징품입니다,클렌징은 잘 되고요 발색은 제품 모두 은은하고 입술 모양이 탱글해보입니다뭍어남 정도 요새 마스크를 쓰는 시기다보니 뭍어남 정도에 민감하신 분들이 많으실 텐데 뭍어남이 립글로스 제품치고 적었다고 생각했어요,여름에는 조금 답답하고요발색 및 지속력 립글로스치고 색상의 지속력이 괜찮은 편이에요,사용 기간 한 10년 쯤 공항 면세점에서 여러 번 같은 립글로즈 다양한 색상 세트 묶음으로 구매했던 제품 현재도 사용중발림성 발림성이 우수하고 잘 펴발라지며 전체 색상이 모두 가볍게  다양하게 or 베이스 용도 등으로 활용하기 좋아요향 약간 달달하고 따뜻한 향 아무래도 립글로스 제품이다보니 따뜻한 느낌과 냄새가 있어 겨울철이나 선선한 봄가을에 사용하기 좋네요,립락커 370 peach seduction데일리 누드톤 립락커 유목민 탈출함 얼굴 웜톤이신 분들 이거 진짜 강추그동안 랑콤 나스 입생로랑 심지어 에뛰드까지 내 데일리 누드톤을 찾아다니던 기나긴 여정의 종지부색깔 진짜x1000 예쁘고 지속력 짱짱짱짱 그리고 이거 사고 매장에서 예쁜 파우치 선물받음 색깔 짱예뻐 사랑해요,,,,,
1604,G,P05,S05,60795,0,입술에,뒤에,바르면,발림성도,색깔,2.36,2.05,2.02,1.91,1.85
1605,G,P05,S05,60795,1,클립레드 핳ㅎ핳하하ㅏ 넘나이쁘다진짜 딱히 각질부긱이 퐉 되는것도 아니고 부드러우니 정말 취적,다 클럽레드샀네시험전날 벼락치기 코랄을 샀는데예쁨핑크에 가까운 코랄인데 너무 잘 어울림더샘은 바보야ㅠㅠ 마케팅이 부족해블로그 가서 검색해보면 대부분 색이 잘 표현이 안되어있다ㅠㅠ홍보만 더 잘해도 좋을텐데ㅠㅜ나도 바보야 밑에 스펀지가 있는지도 몰랐어,레드 색깔이 너무 이쁘고 착색도 없어서 클렌징할 때 잘 지워짐,세일 마지막날이라고 해서 들어가서 색깔만 보고 발랐던 배낭여행 레드 색깔 겁예지속력 좋으면 다시와서 짱짱으로 수정할 예정입니다,이거 바른뒤에 더샘 립 탑코트 발라주면 조금 덜 묻어나는거 같긴한데 그래도 뭐 먹은다음엔 다시 발라야 한다는 그치만 이거바른날엔 친구들도 너 입술색 예쁘다고 칭찬해서 좋아요,,,,,
1606,G,P05,S05,130640,0,입술,지속력,부드럽게,핑크,색상,4.48,4.29,4.09,4.09,3.52
1607,G,P05,S05,130640,1,여름쿨톤 킵잇펀 사용후기쿨톤 립베이스로 깔아주기 좋은 핑크인거 같아서 구매지속력도 너무 좋고 펜슬 타입인데 너무 부드럽게 펴발려서 마음에 들었어요입술 전체에 쓱쓱 바르기보다 립 라인 따기 너무 좋고 컬러도 맨입술 색과 비슷했어요단독으로 바르기에는 너무 색이 보라끼 도는 허연 보라핑크색이라 조합해서 쓰시는거 추천드려요,색이 별로에오ㅠ어울릴 사람이 별로 없을 것 같은 예전에 유행하던 핫핑크와 죽은핑크의 사이 엄마 세대 립라인에 발랐을 거 같은 핑크색이에요ㅠㅠ 지속력  핑크 착색이라 그런지 지속력 좋았어요디자인  돌려쓰는 펜슬형태라 사용하기 편하고 뒤에 샤프너가 있어서 뾰족한 형태를 계속 유지해서 쓰기 나쁘지 않을 것 같아요,모양이 펜슬모양이여서 끝에가 뾰족해서 미세한 부분도 바르기 편하고 립라인 따기도 편했어요향  립오일이나 립밤에서 많이 맡던 향인데 향이 좋아요,80런 더 월드 라일락핑크 사용 했습니다발림성  이 부분은 정말 짱짱 매트립인데 각질부각이 1도 없이 오히려 웬만한 촉촉립보다도 각질부각 없어서 좋았어요,입술 색상과 비슷해서 지속력이 뛰어나다고 생각하진 않았습니다ㅜ 뾰족해서 바르기 쉬운데 립라인을 따시는 분들껜 좋을것같다고 생각합니다,,,,,
1608,G,P05,S05,20632,0,지속력도,입술,글로스,틴트,발색,2.41,2.05,1.51,1.5,1.48
1609,G,P05,S05,20632,1,컬러가 맑은 유리알광택계열은 요즘 국산브랜드들도 나쁘지않게 나오는편인데 밀키한 컬러군에서는 일본에서 유명하다 하는것들보다도 개인적으론 얘가 더 좋았음,예전에는 아시안들이 좋아할법한 밀키한데 형광끼도있고 채도도있는 그런컬러들도 좀 온고잉간간히 한정으로 나왔었는데 요샌 다들 립글로스보다 틴트글로스를 주력하다보니 이라인은 한정컬러도 자주 안나오고 온고잉 컬러도 몇개 안남음뭐 근데 이건 맥만 이런게아니라서맥까지도 컬러 다 빠져버렸다,이정도로 생각해야처음에 발랐을땐 얇고 투명한 유리알광택느낌아니고 두껍쫀쫀한 바른느낌 확실히나는 고전적립글로스같긴한데 신기한게 입술상태 안좋을때 발라도 자극도 적고내가 입술상태 안좋을땐 대부분의 리퀴드립제품에 극민감하게 반응하는편 제품명에 크림이 들어가서 그런가 진짜로 바르는동안 입술컨디션이 립밤도톰하게 발랐다가 닦아내는것마냥 촉촉하게 회복되는 느낌이랄까 그래서 참 좋아했었음,웰케 묽어 얘네는 립스틱은 매트하고 글로즈는 묽어서 뚝뚝 떨어지고 입술 위에서 막 떠다니고 별로임,쫀쫀하고 색도 너무 이뻐요 지속력도 좋고 남편이 좋아라해서 제일 자주 발라요,,,,,
1610,G,P05,S06,157,0,입술,각질,립밤,화한,보습,6.54,4.98,3.97,3.49,2.78
1611,G,P05,S06,157,1,원래도 립밤을 좋아했는데 이거는 바르면 먼가 시원한 느낌도 들고 발림도 너무 좋아요,근데 손으로 발라야된다는 단점이 있긴해요,근데 끈적임은 별로 없어서 사용하기 좋았어요,건조할 때 발라주기 젛아오,입술 각질 제거용으로 샀는데 딱히 큰 효과는 모르겠고 입술이 시원해지는 느낌이랑 향과 보습력은 좋네요,,,,,
1612,G,P05,S06,7122,0,입술,틴트,이걸,자연스럽게,립제품,4.89,2.31,1.69,1.53,1.48
1613,G,P05,S06,7122,1,장점보다 단점이 훨씬 더 많은 제품은 생각보다 없는데 이 제품은 그래요굳이 사용해야 할까라는 생각이 들 정도고 원하던 느낌과 효과 기대하기 정말 어렵습니다,입술색은 자연스럽게 잘죽여주는데입술 주름사이에 낌ㅋㅋ,장점촉촉함에뛰드나 다른 립컨실러들 보다 훨씬 촉촉함입술선 주변에 톡톡 두드려주면 자연스럽게 입술선이 사라지고 촉촉하다보니 입 벌릴때나 이럴때 갈라지거나 하지 않음단점촉촉한게 다임사실 이거 살때 많은 분들이 그냥 파운데이션 바르고 남은 걸로 입술 죽이면 된다고 했었는데 그래도 립컨실러면 좀더 확실하게 입술색 없앨 수 있지 않을까 해서 산거였음입술이 약간 보라빛이 돌아서 파운데이션 묻어있는 퍼프로 팡팡 두드려주면 아직까지도 입술색이 남아있기 때문에 완벽히 가리려고 삼근데 치명적인 단점은 얘 바르고 나서 립스틱 바르면 립스틱이랑 얘랑 다 섞어버림ㅠㅠ말리고 나서 발라보기도 했고 그 위에 파우더 바르고나서 발라보기도 했는데 결국 섞임결론은 그냥 입술색은 남은 파운데이션이나 이런걸로 죽이고 굳이 산다면 입술 선 정리하는 정도로만 사용하는걸 추천,입술 주름 자랑할 수 있음그리고 이거 바르고 립제품 바르면 분명 꽤 시간을 두고 바르는데 색이 섞입,립스틱 색을 더 예쁘게 표현할려고 립컨실러를 발랐는데 색이 섞이면서 탁해져 이상한 색이 나와요입술 주름 부각되고 립스틱이 입술에 밀착되는걸 방해해요,,,,,
1614,G,P05,S06,99022,0,각질,입술,향이,자면,립밤,5.41,4.73,4.28,4.16,3.86
1615,G,P05,S06,99022,1,질감은 불투명한 샤벳 제형이에요,별로 끈적거리지 않구요,단점이라면 별로 보습감은 없는 것 같아요,향은 달콤한 블루베리 향이 납니다,되게 향도 좋고 보습력도 괜찮습니다,,,,,
1616,G,P07,S42,133409,0,파데,커버,얇게,촉촉,좋아,5.72,5.28,4.88,2.72,2.7
1617,G,P07,S42,133409,1,21n쓰고 있는데 보통 21호톤에게 정말 자연스러워요밀착력도 좋고 다크닝도 없어서 데일리로 만족하면서 쓰고 있어요촉촉한 편이라서 요즘같이 마스크 시대에는 파우더 처리 필요 하구요,파우더 처리 하면 막 뭍어나거나 그런건 확실히 적어요피부표현도 이쁘고 색상도 이뻐서 만족하는데제거 건성이라서 그런지 피부상태가 많이 건조하면 들뜨고 뭉치더라구요건성분들은 스킨케어 신경쓰고 발라야 할것 같아요,커버력은 중정도이고 약간 주황빛이 도는 베이지라서톤업크림이나 화이트닝 크림 섞어서 바르면 좋아요촉촉해서 피부에 부담이 적고얇게 발려요도구같은거 쓰지 않아도 가볍고 얇게 발려요중건성 피부에 추천드립니다,완전 촉촉함마스크 없는 세상이었다면 좋았을걸밀착이 안되고 촉촉하기만 해서 화장이 지워질수이씀,근데 색상이 좀 밝게 나온거 같은 느낌,,,,,
1618,G,P07,S42,140506,0,커버,얇게,비건,촉촉,예쁜,8.57,3.92,3.63,2.77,2.63
1619,G,P07,S42,140506,1,커버력이 높은 편은 아니라 커버력을 중요시하게 생각하시는 분들한테는 매우 비추입니다그런데 무너짐이 너무 예쁘게 무너지고 무너진 피부에 그대로 올리면 뜨지 않고 수정화장이 가능해서 요즘 자주 쓰고 있습니당모공 커버 커버력을 중요시하게 생각하시는 분 아니시면평타 이상의 제품력을 가지고 있어서 추천드리구 싶네영,일단 색이 너무 예쁘게 나왔습니다색이 예쁘다 보니까 피부 표현도 더 예뻐보입니다그런데 모공 커버력은 많이 아쉬운 정도예요 ㅠㅠ,딱 이게 촉촉하고 가벼워서,가장 무엇보다 저는 커버력이나 지속력보다 촉촉한 광채와 자연스러운 표현인데요,커버력은 좀 많이 아쉬웠던 제품이에요ㅠㅠ 근데 선쿠션바른느낌처럼 완전 매끈하게 가볍고 촉촉하게 발렸어요,,,,,
1620,G,P05,S05,95456,0,색상,각질,오렌지,매트,입술,5.95,3.96,3.58,3.57,3.49
1621,G,P05,S05,95456,1,발색력좋은?추천템,그게 더 실키하게 발리지만 꽤 비슷해요,손가락으로 살살 문지르면 수채화처럼 번짐이 잇는 그러면서도 꽤 남아잇는 사용감이나 질감이 비슷하다 느낀 제품은 슈에무라 마뜨 제품이에요,발색력 좋고 약간의 착색도 있음서 지속력도 좋아요,바르고나면 곧 뽀송하게 마무리되구요,,,,,
1622,G,P05,S06,128832,0,립밤,입술,비건,컬러,색상,8.25,7.4,6.71,5.54,4.6
1623,G,P05,S06,128832,1,이 립밤 쓰기전에는 번들번들한게 싫어서 립밤을 안썼었는데 이 제품은 번들번들하지 않아서 완전 좋아요,최근에 비건 립밤에 관심이 생겨서 라카 다음으로 구매한 컬러 립밤입니다저는 누드크래커 색상을 구매했는데 딱 웜톤들을 위한 컬러발림성은 좋은데 착색이 조금 아쉬워요,그러나 입술이 확실히 촉촉하고 건조함이 없으니까 덧발라도 뜨지 않더라고요  입술이 워낙 건조한데 건강하고 촉촉하고 어느정도 혈색있는 립을 만들고 싶으시몀 완전 추천드려요아무래도 립밥의 제품이다보니 기존 색상이 립스틱 립틴트 같은 색상과 지속력을 기대하시면 안됩니다,그냥 슥슥 발라도 발색이 생각보다 잘되더라고요 립밤의 형태이다보니 발색력은 오래가지는 않아요,처음에는 무색의 제품을 발랐는데 너무 마음에 들더라고요 그러다가 여러가지 색상들을 사봤는데 너무 좋아요,,,,,
1624,G,P07,S42,147199,0,얇게,커버,예쁘게,네이밍,21호,3.79,3.43,2.54,2.44,2.27
1625,G,P07,S42,147199,1,흑흑 17Y써보고 싶은데 퓌 쿠션 글래스 1호 영접하고 바로 사용 중단 퓌 쿠션이 성분도 더 좋고 광이 더 돌면서 피부가 편안해요,겨울수부지 네이밍 쿠션 추천건성 무조건 퓌 쿠션발림성 퓌네이밍밀착력 퓌네이밍묻어남찍힘 퓌네이밍무너짐 퓌네이밍광 퓌네이밍 퓌는 잘못하면 개기름처럼 보여서 스킨케어 조절이 필요함 수부지나 지성은 무조건 네이밍이요케이스 디자인 네이밍 퓌 네이밍 케이스에 퓌 리필이면 딱인디ㅠ,색상 폭이 조금 더 넓었으면 좋았겠지만 그래도 17호 있는게 어딘지 얼굴이 좀 붉은톤인데 쿠션 색상이 적당한 옐로우끼가 너무 돌지도 너무 붉은끼가 돌지도않은 상아빛 색상이라 색상이 너무 저한테 찰떡이였어요ㅠㅠㅠㅠ 마스크 때문에 두껍게 발리는 것보다 요즘은 밀착력있게 촵 붙는 쿠션을 좋아하는데 진짜 제가 원하는 그 질감커버력은 엄청 좋진 않은데 요즘 같이 마스크쓸때 두껍게 가려지는 제형보단 겹겹이 레이어드 할 수 있는 이게 좋은 것 같았어요,전 우선 19호 정도 되는 피부톤에 민감성 피부인데 17호를 구매해봤습니다,트루버는 트루님의 광고템을 전적으로 신뢰한다 ㅇㅇ말씀해주신 설명이나 상품 기획하신 BM님의 쿠션 철학이 너무 저와 똑같아서 바로 구매 얇고 맑게 밀착력있게 쫙 올라가는 쿠션 커버력은 개인적으로 제품을 구매할 때 크게 중요시 여기는 부분은 아니라 상관없는데 아무래도 제형이 맑다보니 트러블 잡티가 많아서 커버력이 중요하신 분들은 스킵해주세여 컬러는 17Y 21Y 23Y 인데 저는 17호 구매 평소 클리오 란제리 헤라 블랙쿠션구13호 라네즈 네오쿠션 17C 사용 평소 1920호 정도 사용하는 저에게는 17Y는 꽤나 밝았어요,,,,,
1626,G,P07,S42,147763,0,커버,얇게,촉촉,모공,두껍게,3.5,3.25,2.68,2.38,2.1
1627,G,P07,S42,147763,1,일단 냄새가 별로라서 그런가 첫인상부터 쏘쏘 팡팡하는 순간에는 쿨링감이 강하지만 노화된 내피부주름에 껴서 그런가 커버력이 그닥 강하지 않으면서 답답해서 그런가 피부표현이 저한텐 너무 쏘쏘였어요,작년 여름에 사서 다 쓰고 구매할 때 같이 구성되어있던 리필교체해서 6개월 넘게 사용중인데요색상은 21N1 인데 평소에 21호 22호 쓰는데색 잘 맞는것 같아요소량으로 옅은 잡티까지는 커버 되는 편이고피부도 편안하고건성 피부인데 보통 쿠션을 쓰면 코옆에 끼이는 현상 때문에 잘 안쓰는데 이 제품은 그런게 없어서 좋아요,피부표현 얇게하면서 너무 예쁘게 나와요 제가 22호23호인데 딱 23호 제 피부색상이면서 자연스러워요,역시 설화수라 그런지 커버력도 좋고 부드럽게 잘 커버 되더라고요 제가 써본 쿠션 중엔 베스트에 들어갈 정도입니다,여름이라 그런가촉촉보단 보송한 느낌 뽀오얗게 올라감나같은 건성러에겐 겨울엔 좀 건조할 것 같은 느낌마스크 묻어남이 많지는 않음더럽게 무너지거나 뭉침은 없었음뚜껑 열 때 잡을 수 있게 케이스에 작은 손잡이같은 게 있는데 무쓸모 같았는데 생각보다 쓸모 있었음ㅋㅋㅋ지금 쓰고 있는 쿠션 다 쓰면 얘 살래 라는 생각이 드는 정도의 센세이션함은 없었음,,,,,
1628,G,P07,S42,151408,0,커버,21호,얇게,미샤,매트,4.53,3.99,3.16,3.16,2.59
1629,G,P07,S42,151408,1,사용하기 시작하면 파데양이 넘치듯이 많아서 양조절을 세심하게 해야함다른 제품들보다 피부 상태를 많이 타지만 그래도 잘만 바르면 이뻐서 별은 4점,미샤 베이스 제품들이 가성비가 꽤 괜찮은 편인데 이 제품도 가성비가 매우 좋음21호 바닐라 색상 구입했는데 일반적인 21호랑 비교했을 때 약간 화사한 색상이고 탁하거나 누렇지 않게 잘 뽑힘커버력은 좋은 편임 자잘한 트러블도 잘 가려주고 전체적으로 피부톤을 아주 고르게 맞춰줌지속력은 잘 발랐을 때를 전제로 하면 무난한 편단점은 발림성이 조금 들쭉날쭉함양조절을 잘 해서 바르면 아주 찰떡같이 잘 먹고 예쁘게 발리는데양조절이 잘 안되거나 기초화장이 덜 먹은 상태에서 바르면 뭉치고 뜨는 편임이렇게 잘 안발리면 당연히 지속력도 그만큼 떨어짐아무리 열심히 두드려서 흡수시켜줘도 뭉치면서 더럽게 무너지는걸 막기는 힘들었음더더군다나 마스크를 쓰다보니 더 그럼그리고 처음,촉촉함이 없고 좀 칙칙해지는 감이 있어서 안쓰게 되더라구요,색깔 화사하고 예쁘게 발색 표현되고 밀림 들뜸없고 지속력도 오래 유지되어 굉장히 좋아요가성비는 물론 좋구요,색상도 두가지인데 너무 밝다고 생각했는데약간 다크닝이 있어요 ㅎㅎ,,,,,
